renewable_resource,carrier,installed_capacity_mw,official_connection_bus,response_zone_id,constraint_group_count,mode_id,branch,flow_sign,normalized_positive_relief,relief_mw_per_mw_curtailment,mapping_method
52778-5,wind,9.0,5271,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5324243579802348,0.1121132043426936,official_model_generator_bus_assignment
52778-5,wind,9.0,5271,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2032969792212668,0.10747943435214541,official_model_generator_bus_assignment
52778-5,wind,9.0,5271,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.11888623162857695,0.06682808599120227,official_model_generator_bus_assignment
52778-5,wind,9.0,5271,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.08970586464819154,0.059379533649829425,official_model_generator_bus_assignment
52778-5,wind,9.0,5271,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999966637,0.012039979995859335,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52871-1,wind,15.0,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52872-2,wind,6.8,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52873-3,wind,3.96,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52874-1,solar,9.9,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52875-5,wind,5.1,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52876-6,wind,1.7,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52878-1,wind,15.0,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.34912181054752733,0.18305497465449647,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.869326034581316,0.18305497465436532,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3281109419010017,0.17346631797163584,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05051336017689687,0.028394466973708076,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05411898222063588,0.035823298047097676,official_model_generator_bus_assignment
52879-1,solar,4.0,5281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999619891,0.012039979995803373,official_model_generator_bus_assignment
52971-1,solar,50.0,5291,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.7055365185459135,0.39659474848714366,official_model_generator_bus_assignment
52971-1,solar,50.0,5291,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.4545803138326804,0.3009030362467147,official_model_generator_bus_assignment
52971-1,solar,50.0,5291,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999600047,0.01203997999577948,official_model_generator_bus_assignment
52972-1,solar,105.0,5291,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.7055365185459135,0.39659474848714366,official_model_generator_bus_assignment
52972-1,solar,105.0,5291,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.4545803138326804,0.3009030362467147,official_model_generator_bus_assignment
52972-1,solar,105.0,5291,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999600047,0.01203997999577948,official_model_generator_bus_assignment
53205-1,solar,4.0,5321,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999691579,0.012039979995889686,official_model_generator_bus_assignment
53205-2,solar,1.8,5321,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999691579,0.012039979995889686,official_model_generator_bus_assignment
53271-1,solar,4.0,5321,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999691579,0.012039979995889686,official_model_generator_bus_assignment
53272-1,solar,14.0,5321,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999691579,0.012039979995889686,official_model_generator_bus_assignment
53471-1,wind,5.94,5341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.14912016975064066,0.07656283192330368,official_model_generator_bus_assignment
53471-1,wind,5.94,5341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.09700449026024824,0.07656283192329345,official_model_generator_bus_assignment
53471-1,wind,5.94,5341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.10526700555298202,0.07656283192326038,official_model_generator_bus_assignment
53471-1,wind,5.94,5341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999586626,0.012039979995763323,official_model_generator_bus_assignment
53472-1,wind,3.6,5341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.14912016975064066,0.07656283192330368,official_model_generator_bus_assignment
53472-1,wind,3.6,5341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.09700449026024824,0.07656283192329345,official_model_generator_bus_assignment
53472-1,wind,3.6,5341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.10526700555298202,0.07656283192326038,official_model_generator_bus_assignment
53472-1,wind,3.6,5341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999586626,0.012039979995763323,official_model_generator_bus_assignment
53473-1,wind,2.5,5341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.14912016975064066,0.07656283192330368,official_model_generator_bus_assignment
53473-1,wind,2.5,5341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.09700449026024824,0.07656283192329345,official_model_generator_bus_assignment
53473-1,wind,2.5,5341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.10526700555298202,0.07656283192326038,official_model_generator_bus_assignment
53473-1,wind,2.5,5341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999586626,0.012039979995763323,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.12510697228685524,0.06559731574820478,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.3115209214398165,0.06559731574809524,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.11977552796719237,0.06332315435504872,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.08915272928707145,0.05011435031232559,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.06429661448527564,0.042560238378745764,official_model_generator_bus_assignment
53571-1,solar,66.56,5351,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999687944,0.01203997999588531,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.12510697228685524,0.06559731574820478,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.3115209214398165,0.06559731574809524,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.11977552796719237,0.06332315435504872,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.08915272928707145,0.05011435031232559,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.06429661448527564,0.042560238378745764,official_model_generator_bus_assignment
53571-2,solar,90.0,5351,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999687944,0.01203997999588531,official_model_generator_bus_assignment
53671-1,wind,5.0,5361,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.999999999999827,0.5134304236061367,official_model_generator_bus_assignment
53671-1,wind,5.0,5361,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038314263,0.5134304236059314,official_model_generator_bus_assignment
53671-1,wind,5.0,5361,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392346176,0.5134304236067395,official_model_generator_bus_assignment
53671-1,wind,5.0,5361,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999776186,0.012039979995991552,official_model_generator_bus_assignment
53672-2,wind,4.8,5361,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.999999999999827,0.5134304236061367,official_model_generator_bus_assignment
53672-2,wind,4.8,5361,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038314263,0.5134304236059314,official_model_generator_bus_assignment
53672-2,wind,4.8,5361,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392346176,0.5134304236067395,official_model_generator_bus_assignment
53672-2,wind,4.8,5361,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999776186,0.012039979995991552,official_model_generator_bus_assignment
53673-3,wind,14.0,5361,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.999999999999827,0.5134304236061367,official_model_generator_bus_assignment
53673-3,wind,14.0,5361,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038314263,0.5134304236059314,official_model_generator_bus_assignment
53673-3,wind,14.0,5361,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392346176,0.5134304236067395,official_model_generator_bus_assignment
53673-3,wind,14.0,5361,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999776186,0.012039979995991552,official_model_generator_bus_assignment
53674-4,wind,9.99,5361,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.999999999999827,0.5134304236061367,official_model_generator_bus_assignment
53674-4,wind,9.99,5361,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038314263,0.5134304236059314,official_model_generator_bus_assignment
53674-4,wind,9.99,5361,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392346176,0.5134304236067395,official_model_generator_bus_assignment
53674-4,wind,9.99,5361,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999776186,0.012039979995991552,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.1957469866973596,0.10263598149993325,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4874171323182801,0.10263598149985033,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.18589872997057286,0.09828129478634803,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.14041184933385592,0.07892802230272003,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.10277657157961628,0.06803150400991045,official_model_generator_bus_assignment
53871-1,wind,3.0,5381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999671569,0.012039979995865594,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.1957469866973596,0.10263598149993325,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4874171323182801,0.10263598149985033,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.18589872997057286,0.09828129478634803,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.14041184933385592,0.07892802230272003,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.10277657157961628,0.06803150400991045,official_model_generator_bus_assignment
53871-2,wind,1.6,5381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999671569,0.012039979995865594,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.1957469866973596,0.10263598149993325,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4874171323182801,0.10263598149985033,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.18589872997057286,0.09828129478634803,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.14041184933385592,0.07892802230272003,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.10277657157961628,0.06803150400991045,official_model_generator_bus_assignment
53872-1,solar,4.0,5381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999671569,0.012039979995865594,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07872055522001838,0.04127553422683295,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.19601705204863593,0.041275534226773575,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07370032817223278,0.03896402993227764,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.3463525673576706,0.19469099859237537,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.23173428349216432,0.1533932451173301,official_model_generator_bus_assignment
54471-1,wind,4.25,5441,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999612047,0.01203997999579393,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07872055522001838,0.04127553422683295,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.19601705204863593,0.041275534226773575,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07370032817223278,0.03896402993227764,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.3463525673576706,0.19469099859237537,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.23173428349216432,0.1533932451173301,official_model_generator_bus_assignment
54472-1,wind,6.0,5441,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999612047,0.01203997999579393,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07872055522001838,0.04127553422683295,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.19601705204863593,0.041275534226773575,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07370032817223278,0.03896402993227764,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.3463525673576706,0.19469099859237537,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.23173428349216432,0.1533932451173301,official_model_generator_bus_assignment
54473-1,solar,3.99,5441,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999612047,0.01203997999579393,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07872055522001838,0.04127553422683295,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.19601705204863593,0.041275534226773575,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07370032817223278,0.03896402993227764,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.3463525673576706,0.19469099859237537,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.23173428349216432,0.1533932451173301,official_model_generator_bus_assignment
54474-1,solar,6.0,5441,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999612047,0.01203997999579393,official_model_generator_bus_assignment
54571-1,solar,95.0,5451,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.11635412038387297,0.024500819842648493,official_model_generator_bus_assignment
54571-1,solar,95.0,5451,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.4705282201120066,0.2644923631961949,official_model_generator_bus_assignment
54571-1,solar,95.0,5451,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.30535131827506706,0.20212300443948342,official_model_generator_bus_assignment
54571-1,solar,95.0,5451,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999584931,0.012039979995761282,official_model_generator_bus_assignment
55071-1,wind,11.9,5501,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.08867100162396285,0.018671553950031172,official_model_generator_bus_assignment
55071-1,wind,11.9,5501,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.5469907592015874,0.3074733296831157,official_model_generator_bus_assignment
55071-1,wind,11.9,5501,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.35006386917977894,0.23171984776102625,official_model_generator_bus_assignment
55071-1,wind,11.9,5501,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999569641,0.012039979995742873,official_model_generator_bus_assignment
55072-2,wind,20.25,5501,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.08867100162396285,0.018671553950031172,official_model_generator_bus_assignment
55072-2,wind,20.25,5501,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.5469907592015874,0.3074733296831157,official_model_generator_bus_assignment
55072-2,wind,20.25,5501,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.35006386917977894,0.23171984776102625,official_model_generator_bus_assignment
55072-2,wind,20.25,5501,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999569641,0.012039979995742873,official_model_generator_bus_assignment
55073-3,wind,6.75,5501,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.08867100162396285,0.018671553950031172,official_model_generator_bus_assignment
55073-3,wind,6.75,5501,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.5469907592015874,0.3074733296831157,official_model_generator_bus_assignment
55073-3,wind,6.75,5501,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.35006386917977894,0.23171984776102625,official_model_generator_bus_assignment
55073-3,wind,6.75,5501,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999569641,0.012039979995742873,official_model_generator_bus_assignment
55074-1,solar,7.98,5501,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.08867100162396285,0.018671553950031172,official_model_generator_bus_assignment
55074-1,solar,7.98,5501,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.5469907592015874,0.3074733296831157,official_model_generator_bus_assignment
55074-1,solar,7.98,5501,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.35006386917977894,0.23171984776102625,official_model_generator_bus_assignment
55074-1,solar,7.98,5501,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999569641,0.012039979995742873,official_model_generator_bus_assignment
55076-1,solar,4.95,5501,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.08867100162396285,0.018671553950031172,official_model_generator_bus_assignment
55076-1,solar,4.95,5501,C003-Z001,4,1122-1742-1::+1,1122-1742-1,1,0.5469907592015874,0.3074733296831157,official_model_generator_bus_assignment
55076-1,solar,4.95,5501,C003-Z001,4,3082-3122-1::-1,3082-3122-1,-1,0.35006386917977894,0.23171984776102625,official_model_generator_bus_assignment
