mode_id,branch,flow_sign,ac_component,bus,relief_mw_per_mw_curtailment_or_charge,normalized_positive_relief,membership_threshold,balancing_reference,membership_type
2561-3781-1::+1,2561-3781-1,1,3,3401,0.012039979995793412,0.9999999999611617,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3421,0.012039979995805243,0.9999999999621444,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3431,0.012039979995806457,0.9999999999622452,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3441,0.012039979995778056,0.9999999999598863,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3461,0.012039979995821156,0.999999999963466,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3462,0.012039979995809667,0.9999999999625118,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3464,0.012039979995801035,0.9999999999617948,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3471,0.012039979995806156,0.9999999999622201,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3472,0.01203997999580253,0.999999999961919,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3481,0.012039979995821081,0.9999999999634598,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3491,0.012039979995740652,0.9999999999567797,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3501,0.012039979995843025,0.9999999999652824,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3511,0.012039979995899602,0.9999999999699815,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3521,0.012039979995769074,0.9999999999591402,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3522,0.012039979995766056,0.9999999999588896,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3531,0.012039979995898089,0.9999999999698558,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3541,0.012039979995836721,0.9999999999647589,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3550,0.012039979995802667,0.9999999999619303,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3551,0.012039979995807328,0.9999999999623176,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3554,0.012039979995798469,0.9999999999615817,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3561,0.01203997999569137,0.9999999999526865,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3571,0.01203997999583961,0.9999999999649988,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3581,0.012039979995974812,0.9999999999762282,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3591,0.012039979996011021,0.9999999999792356,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3601,0.012039979995895773,0.9999999999696635,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3611,0.01203997999589596,0.999999999969679,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3621,0.012039979995907831,0.999999999970665,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3631,0.012039979995843691,0.9999999999653377,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3641,0.012039979995771779,0.999999999959365,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3642,0.012039979995784102,0.9999999999603885,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3651,0.012039979995805998,0.999999999962207,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3662,0.012039979995795291,0.9999999999613177,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3681,0.012039979995806457,0.9999999999622452,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3691,0.01203997999570578,0.9999999999538832,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3751,0.012039979995809596,0.9999999999625059,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3761,0.012039979995795442,0.9999999999613303,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3801,0.012039979995899194,0.9999999999699476,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3821,0.012039979995772358,0.999999999959413,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3841,0.012039979995832534,0.999999999964411,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3842,0.012039979995801642,0.9999999999618452,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3851,0.012039979995826372,0.9999999999638992,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3852,0.012039979995801628,0.9999999999618441,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3861,0.012039979995803841,0.9999999999620279,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3871,0.012039979995803342,0.9999999999619864,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3881,0.01203997999588264,0.9999999999685726,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3891,0.012039979995909117,0.9999999999707717,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3901,0.012039979995838107,0.999999999964874,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3911,0.012039979995811889,0.9999999999626963,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3921,0.01203997999581158,0.9999999999626706,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3934,0.012039979995801076,0.9999999999617982,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3940,0.012039979995809278,0.9999999999624795,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3941,0.012039979995809918,0.9999999999625326,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3942,0.012039979995809112,0.9999999999624657,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3944,0.012039979995801007,0.9999999999617926,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3954,0.012039979995801078,0.9999999999617984,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3961,0.012039979995896084,0.9999999999696892,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3981,0.012039979995837703,0.9999999999648403,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,3991,0.012039979995837719,0.9999999999648417,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4001,0.012039979995905588,0.9999999999704787,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4012,0.012039979995795447,0.9999999999613307,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4021,0.012039979995884409,0.9999999999687196,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4041,0.012039979995745066,0.9999999999571462,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4061,0.012039979995767343,0.9999999999589965,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4071,0.012039979995979153,0.9999999999765887,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4081,0.012039979995846913,0.9999999999656053,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4091,0.012039979995995487,0.9999999999779453,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4101,0.012039979995810777,0.9999999999626039,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4111,0.01203997999578326,0.9999999999603185,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4121,0.01203997999590398,0.9999999999703452,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4201,0.012039979995847267,0.9999999999656347,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4211,0.012039979995804036,0.999999999962044,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4221,0.012039979995779214,0.9999999999599825,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4242,0.012039979995795376,0.9999999999613248,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4261,0.012039979995851928,0.9999999999660218,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4281,0.012039979995788798,0.9999999999607785,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4321,0.012039979995772738,0.9999999999594446,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4341,0.012039979995895315,0.9999999999696254,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4351,0.012039979995895183,0.9999999999696145,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4361,0.012039979995808164,0.999999999962387,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4371,0.012039979995766809,0.9999999999589521,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4382,0.012039979995795634,0.9999999999613463,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4384,0.01203997999579776,0.9999999999615228,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4391,0.012039979995853791,0.9999999999661766,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4401,0.012039979995804907,0.9999999999621164,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4441,0.012039979995797886,0.9999999999615333,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4451,0.012039979995771843,0.9999999999593703,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4461,0.012039979995806003,0.9999999999622075,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4462,0.012039979995794762,0.9999999999612739,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4471,0.012039979995805613,0.999999999962175,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4472,0.012039979995801326,0.999999999961819,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4481,0.012039979995825182,0.9999999999638004,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4501,0.01203997999577926,0.9999999999599863,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4511,0.01203997999578437,0.9999999999604107,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4522,0.012039979995809857,0.9999999999625276,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4621,0.012039979995814581,0.9999999999629199,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4651,0.01203997999580481,0.9999999999621083,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4662,0.012039979995795284,0.9999999999613172,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4664,0.01203997999579511,0.9999999999613027,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4671,0.012039979995848259,0.9999999999657171,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4681,0.012039979995831894,0.9999999999643578,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4691,0.012039979995776788,0.999999999959781,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4701,0.012039979995848544,0.9999999999657407,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4711,0.01203997999584859,0.9999999999657446,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4721,0.012039979995891847,0.9999999999693374,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4722,0.012039979995884291,0.9999999999687098,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4741,0.012039979995842817,0.9999999999652651,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4761,0.01203997999590419,0.9999999999703626,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4781,0.012039979995765688,0.999999999958859,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4791,0.012039979995823184,0.9999999999636344,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4901,0.012039979995771884,0.9999999999593737,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4922,0.012039979995795612,0.9999999999613444,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4941,0.012039979995840003,0.9999999999650314,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4942,0.012039979995821641,0.9999999999635063,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4943,0.012039979995821598,0.9999999999635028,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4951,0.012039979995781852,0.9999999999602016,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4961,0.012039979995773071,0.9999999999594722,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4971,0.01203997999589864,0.9999999999699016,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4981,0.012039979995831803,0.9999999999643504,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,4991,0.012039979995992926,0.9999999999777327,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5001,0.012039979995826289,0.9999999999638923,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5022,0.012039979995795069,0.9999999999612993,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5031,0.012039979995813414,0.999999999962823,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5041,0.012039979995842812,0.9999999999652647,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5042,0.01203997999582014,0.9999999999633815,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5051,0.01203997999589619,0.999999999969698,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5061,0.012039979995797609,0.9999999999615102,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5071,0.012039979995896122,0.9999999999696925,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5081,0.012039979995843582,0.9999999999653286,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5091,0.012039979995837405,0.9999999999648156,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5111,0.012039979995794323,0.9999999999612373,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5122,0.012039979995797562,0.9999999999615063,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5131,0.012039979995787846,0.9999999999606993,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5140,0.01203997999580942,0.9999999999624913,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5141,0.012039979995809438,0.9999999999624928,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5142,0.012039979995809342,0.9999999999624848,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5172,0.012039979995795373,0.9999999999613245,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5181,0.012039979995896028,0.9999999999696847,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5191,0.012039979996100302,0.999999999986651,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5202,0.012039979995800943,0.9999999999617871,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5211,0.012039979995863996,0.9999999999670242,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5221,0.012039979995809002,0.9999999999624566,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5222,0.012039979995797366,0.9999999999614901,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5231,0.01203997999581175,0.9999999999626848,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5241,0.012039979995746368,0.9999999999572544,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5251,0.012039979995741015,0.9999999999568098,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5261,0.012039979995806449,0.9999999999622445,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5271,0.012039979995859335,0.999999999966637,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5274,0.012039979995859252,0.9999999999666301,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5281,0.012039979995803373,0.9999999999619891,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5291,0.01203997999577948,0.9999999999600047,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5301,0.012039979995899557,0.9999999999699777,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5321,0.012039979995889686,0.9999999999691579,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5331,0.01203997999579097,0.9999999999609589,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5341,0.012039979995763323,0.9999999999586626,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5351,0.01203997999588531,0.9999999999687944,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5361,0.012039979995991552,0.9999999999776186,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5381,0.012039979995865594,0.9999999999671569,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5441,0.01203997999579393,0.9999999999612047,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5451,0.012039979995761282,0.9999999999584931,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5462,0.012039979995793117,0.9999999999611372,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5464,0.012039979995794951,0.9999999999612895,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5481,0.012039979995895449,0.9999999999696365,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,5501,0.012039979995742873,0.9999999999569641,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,6201,0.01203997999578577,0.999999999960527,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,6371,0.012039979995804796,0.9999999999621072,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,6931,0.012039979995852521,0.9999999999660711,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,10210,0.012039979995828497,0.9999999999640757,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,10261,0.012039979995828457,0.9999999999640724,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,10422,0.012039979995883417,0.9999999999686372,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,10619,0.012039979995818722,0.9999999999632638,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,11260,0.012039979995780645,0.9999999999601012,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,11261,0.012039979995780489,0.9999999999600884,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,11310,0.012039979995820913,0.9999999999634458,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,11461,0.012039979995858511,0.9999999999665686,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,12111,0.012039979995786947,0.9999999999606247,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,13219,0.012039979995843263,0.9999999999653022,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,13810,0.012039979995904502,0.9999999999703885,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14010,0.012039979995706062,0.9999999999539068,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14013,0.012039979995702974,0.9999999999536503,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14016,0.012039979995722476,0.99999999995527,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14461,0.012039979995918505,0.9999999999715515,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14619,0.01203997999589812,0.9999999999698584,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,14720,0.012039979995795496,0.9999999999613348,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,15010,0.012039979995918635,0.9999999999715623,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,15220,0.01203997999579561,0.9999999999613443,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16011,0.012039979995879316,0.9999999999682966,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16110,0.012039979995783047,0.9999999999603009,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16410,0.012039979995784794,0.999999999960446,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16411,0.012039979995784999,0.999999999960463,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16461,0.012039979995784891,0.999999999960454,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16661,0.012039979995708109,0.9999999999540767,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,16662,0.012039979995706985,0.9999999999539834,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2561-3781-1::+1,2561-3781-1,1,3,17010,0.012039979995965202,0.99999999997543,0.05,load_weighted_component_local,overlapping_directional_constraint_group
